time_in_cycles,T50,P30,Ps30,Nc,NRf,phi,BPR,W32,htBleed,RUL
43,1398.16,553.89,47.07,9068.92,2387.98,521.94,8.4259,23.2892,392,188
3,1404.3,552.91,47.49,9055.83,2388.07,521.14,8.4432,23.276,391,231
187,1405.76,552.4,47.62,9068.12,2388.15,521.07,8.4359,23.3242,395,44
158,1407.83,552.95,47.57,9095.63,2388.07,520.9,8.4529,23.186,393,44
144,1414.97,553.22,47.59,9064.65,2388.09,521.11,8.4324,23.3475,395,134
154,1420.45,551.67,48.06,9048.87,2388.29,519.6,8.5334,23.1648,397,4
245,1417.48,552.52,47.98,9114.67,2388.13,520.26,8.4542,23.1362,396,30
40,1398.67,553.61,47.51,9055.92,2388.14,521.77,8.4254,23.394,393,155
102,1401.75,553.1,47.74,9065.03,2388.06,521.37,8.4333,23.3329,392,93
37,1401.3,554.6,47.47,9064.12,2388.06,521.68,8.4158,23.3016,393,161
149,1406.58,552.41,47.9,9049.28,2388.16,521.08,8.4486,23.2546,395,66
14,1391.25,554.02,47.22,9052.24,2387.99,522.44,8.3427,23.3445,394,226
67,1404.48,554.29,47.38,9060.12,2388.05,522.31,8.4276,23.3862,391,125
94,1407.16,554.38,47.35,9061.06,2388.08,522.02,8.4041,23.4327,392,268
206,1416.05,552.53,48.07,9204.96,2388.1,520.38,8.4775,23.1276,397,7
221,1425.57,552.01,48.01,9191.86,2388.1,520.72,8.5087,23.2172,395,10
75,1394.82,553.6,47.22,9042.32,2388.11,521.77,8.4621,23.3521,392,117
8,1394.05,554.41,47.05,9060.14,2388.04,522.27,8.3976,23.3613,392,285
57,1397.21,553.79,47.41,9067.46,2388.06,521.65,8.44,23.2574,393,143
24,1409.61,553.22,47.5,9047.66,2388.13,521.62,8.4447,23.2764,392,170
40,1395.23,554.98,47.36,9062.84,2388.0,522.49,8.3953,23.272,392,322
18,1408.31,553.88,47.38,9045.97,2388.06,521.56,8.3959,23.4061,392,170
200,1422.66,552.35,47.99,9092.46,2388.12,519.86,8.5097,23.1463,396,13
192,1414.77,552.65,47.61,9067.35,2388.06,520.6,8.432,23.2102,395,121
183,1420.41,552.11,47.97,9040.43,2388.18,520.85,8.4471,23.1118,395,46
45,1402.98,553.94,47.35,9057.77,2388.13,522.22,8.434,23.2995,392,133
104,1406.61,553.37,47.48,9054.37,2388.16,521.32,8.4399,23.3941,394,50
20,1395.34,554.3,47.19,9065.74,2387.98,522.57,8.4166,23.3666,391,263
134,1419.05,552.76,47.78,9047.52,2388.29,520.65,8.5003,23.283,394,36
136,1414.51,552.62,47.66,9042.28,2388.17,520.57,8.4474,23.235,393,34
194,1425.64,552.76,47.96,9089.81,2388.11,519.99,8.5068,23.1098,396,20
51,1407.2,553.41,47.57,9045.1,2388.09,521.57,8.4693,23.2797,392,178
10,1405.7,553.13,47.32,9048.57,2388.1,521.66,8.3807,23.2654,393,178
134,1415.42,553.08,47.66,9060.12,2388.09,521.31,8.4661,23.3411,393,100
153,1415.15,552.76,47.73,9055.13,2388.16,520.69,8.4366,23.2917,393,62
149,1417.62,552.22,47.74,9048.17,2388.17,520.82,8.464,23.2292,394,39
217,1408.7,552.91,47.62,9060.3,2388.14,521.98,8.4416,23.3539,391,119
43,1407.16,553.59,47.32,9062.75,2388.1,522.02,8.4206,23.3472,391,104
50,1413.15,553.95,47.72,9065.99,2388.1,521.03,8.4537,23.2716,394,159
106,1405.01,553.26,47.47,9048.46,2388.07,521.77,8.4351,23.2556,393,107
156,1421.75,552.19,48.11,9055.16,2388.23,519.91,8.5248,23.1377,397,10
112,1411.06,553.68,47.46,9052.55,2388.1,521.63,8.3894,23.2951,393,73
62,1394.37,554.42,47.22,9059.2,2388.0,522.47,8.3859,23.3653,392,169
187,1427.54,552.1,48.06,9070.75,2388.23,520.19,8.5204,23.0466,396,15
22,1407.43,553.09,47.42,9050.15,2388.13,521.09,8.4401,23.2687,394,177
101,1404.61,554.33,47.38,9077.0,2388.09,522.05,8.3978,23.3855,391,115
76,1401.33,553.73,47.41,9049.52,2388.07,522.1,8.358,23.3867,393,78
7,1402.28,554.69,47.39,9054.37,2388.0,521.46,8.4068,23.3233,393,334
62,1403.57,553.67,47.28,9058.94,2388.04,522.16,8.417,23.4182,393,117
68,1410.93,553.82,47.23,9041.37,2388.08,521.5,8.4431,23.2905,394,127
43,1396.26,554.28,47.12,9065.24,2387.97,522.42,8.3901,23.418,392,122
55,1406.35,553.45,47.37,9061.23,2388.06,521.97,8.4392,23.3749,392,123
88,1407.24,553.92,47.38,9065.87,2388.1,521.59,8.4232,23.3286,393,84
44,1403.1,553.73,47.32,9055.82,2388.04,521.87,8.4275,23.3656,393,234
123,1405.09,554.04,47.38,9057.52,2388.02,521.99,8.4231,23.33,393,108
22,1398.76,554.75,47.09,9058.43,2387.99,522.96,8.4299,23.5255,391,209
97,1411.12,553.05,47.5,9065.08,2388.06,521.96,8.4375,23.2882,393,92
120,1414.67,553.36,47.43,9054.79,2388.15,521.21,8.4475,23.3841,391,88
47,1409.34,553.87,47.51,9061.49,2388.14,521.28,8.4191,23.3412,392,231
167,1426.11,551.26,48.01,9053.07,2388.27,519.61,8.5039,23.0371,396,3
87,1397.71,554.85,47.34,9057.86,2388.02,521.77,8.4112,23.3901,392,147
158,1424.76,551.07,48.07,9059.94,2388.19,520.3,8.5274,23.1293,394,8
31,1403.47,553.86,47.21,9060.57,2388.06,521.91,8.4403,23.3638,392,331
109,1412.41,553.04,47.74,9056.41,2388.11,521.64,8.4557,23.2664,394,90
12,1399.64,553.62,47.31,9060.31,2388.05,522.23,8.4514,23.2182,392,350
140,1396.53,554.51,47.14,9063.34,2388.03,522.5,8.4237,23.3336,391,153
46,1392.6,554.54,47.19,9053.33,2388.05,522.08,8.3994,23.5041,390,241
104,1410.58,553.27,47.58,9055.34,2388.11,521.3,8.4429,23.3638,393,91
83,1394.98,554.14,47.36,9058.02,2387.98,522.38,8.4185,23.2968,391,111
46,1413.07,553.68,47.42,9057.01,2388.13,521.83,8.4391,23.2845,392,149
101,1403.41,553.37,47.62,9052.3,2388.08,521.89,8.4353,23.4149,391,91
4,1400.78,554.04,47.28,9046.95,2387.99,522.25,8.4152,23.3648,391,213
235,1421.7,552.04,47.77,9075.84,2388.15,520.28,8.4731,23.2233,396,43
166,1407.14,553.88,47.48,9103.18,2387.99,521.47,8.4579,23.3425,394,48
1,1398.16,553.89,47.28,9062.52,2388.04,521.92,8.4813,23.3564,391,312
54,1407.3,553.53,47.52,9063.37,2388.13,521.52,8.4461,23.2081,392,102
34,1405.23,554.27,47.25,9056.15,2388.0,522.05,8.414,23.3871,392,113
188,1425.12,551.75,47.99,9141.02,2388.19,519.77,8.5051,23.052,396,6
177,1423.61,551.94,48.07,9143.78,2388.11,520.15,8.4967,23.0713,397,8
157,1432.96,551.11,48.18,9098.48,2388.19,519.37,8.5358,23.1416,397,1
120,1399.03,554.43,47.04,9066.56,2387.97,522.29,8.4085,23.3877,391,163
5,1402.54,554.64,47.31,9066.99,2388.01,522.0,8.4099,23.4781,391,254
20,1405.38,553.09,47.41,9045.77,2388.11,521.75,8.4265,23.2556,395,130
201,1405.37,553.62,47.66,9068.14,2388.12,521.95,8.4139,23.3214,391,140
56,1408.46,552.87,47.55,9047.98,2388.15,521.49,8.4174,23.3335,394,114
198,1409.6,553.37,47.49,9084.44,2388.06,521.25,8.434,23.3705,393,71
207,1428.42,551.22,47.8,9072.4,2388.23,520.07,8.4962,23.0773,397,10
39,1404.47,554.31,47.48,9065.63,2388.05,521.96,8.4424,23.319,393,159
130,1411.73,552.97,47.7,9061.57,2388.16,520.85,8.4352,23.4115,394,100
26,1397.36,554.77,47.08,9049.76,2388.02,522.6,8.4149,23.2488,391,129
184,1411.6,553.19,47.31,9068.83,2388.08,521.22,8.4299,23.2048,393,75
124,1426.38,551.69,48.1,9035.42,2388.34,519.56,8.5038,23.065,396,4
89,1398.89,553.79,47.43,9059.83,2388.01,521.45,8.4359,23.4736,392,96
145,1410.1,553.4,47.49,9085.25,2388.09,521.04,8.4596,23.1081,393,48
35,1412.49,552.92,47.49,9043.37,2388.15,521.48,8.4616,23.2048,393,232
186,1418.5,552.26,48.01,9084.9,2388.19,520.48,8.5045,23.0806,396,27
3,1396.01,553.94,47.24,9063.92,2388.02,522.61,8.4137,23.4344,393,191
27,1396.48,554.14,47.23,9070.27,2388.0,522.67,8.4122,23.5858,391,138
30,1401.92,553.48,47.25,9057.61,2388.14,522.01,8.4658,23.3552,393,248
140,1414.46,553.12,47.39,9089.2,2388.0,521.33,8.4544,23.2051,394,39
24,1407.48,553.64,47.74,9037.45,2388.13,521.49,8.4323,23.3265,392,134
28,1407.07,553.47,47.39,9048.83,2388.09,521.76,8.4429,23.2892,394,144
215,1406.78,554.35,47.52,9066.61,2388.19,521.15,8.4344,23.2589,394,147
50,1393.23,554.87,47.2,9055.62,2387.99,522.44,8.4101,23.5059,392,181
38,1403.91,552.94,47.29,9049.72,2388.15,521.18,8.4479,23.2445,393,112
7,1410.87,553.37,47.26,9041.88,2388.08,522.22,8.4264,23.3937,393,181
137,1404.57,554.2,47.26,9092.35,2387.97,521.37,8.4244,23.3045,392,64
97,1412.3,553.01,47.54,9063.93,2388.04,521.46,8.4492,23.2788,391,101
40,1393.79,554.12,47.05,9065.3,2387.94,522.1,8.3714,23.4292,391,161
26,1404.41,553.01,47.69,9047.89,2388.14,521.75,8.4612,23.371,394,184
127,1407.6,553.69,47.28,9061.29,2388.04,521.77,8.4408,23.4063,391,95
170,1415.82,553.9,47.68,9071.54,2388.07,521.41,8.4789,23.3488,394,52
140,1405.88,553.16,47.43,9075.39,2388.09,521.11,8.4166,23.2367,395,76
158,1408.57,553.78,47.23,9062.65,2388.08,522.27,8.4206,23.3977,392,73
68,1400.37,554.43,47.31,9056.56,2387.99,522.14,8.4005,23.3725,392,111
213,1416.53,552.23,47.7,9051.37,2388.23,520.57,8.4483,23.246,396,21
79,1403.09,553.71,47.28,9069.17,2387.99,522.09,8.4199,23.3552,393,134
41,1388.75,553.7,47.18,9056.21,2388.02,522.06,8.398,23.4546,391,114
53,1395.45,553.87,47.31,9068.45,2388.05,522.3,8.4169,23.3092,393,206
38,1409.55,553.27,47.59,9050.97,2388.16,521.31,8.4452,23.3046,392,161
77,1397.83,553.93,47.44,9061.74,2388.02,522.0,8.3934,23.4144,394,136
73,1406.88,554.82,47.12,9065.99,2388.08,522.3,8.4226,23.4898,392,183
208,1415.7,552.87,47.55,9084.56,2388.08,521.48,8.468,23.2625,394,49
146,1398.76,554.19,47.35,9071.9,2388.01,522.22,8.4153,23.3835,392,85
19,1397.8,553.86,47.16,9059.77,2388.03,522.44,8.3891,23.2859,392,136
65,1409.1,553.12,47.62,9060.0,2388.16,521.21,8.4293,23.2452,393,115
165,1402.31,553.4,47.41,9073.04,2388.05,521.81,8.3999,23.2709,391,92
28,1395.34,554.39,47.24,9051.49,2387.98,521.92,8.4182,23.3738,392,206
24,1409.21,553.37,47.29,9044.73,2388.11,521.63,8.4412,23.3359,394,146
176,1422.73,551.91,47.84,9045.74,2388.2,519.8,8.4853,23.2491,394,16
75,1401.72,554.12,47.16,9078.12,2388.02,521.83,8.4247,23.4185,391,81
73,1397.97,553.95,47.19,9055.11,2388.03,522.95,8.3978,23.3674,392,167
181,1419.52,552.86,47.61,9068.09,2388.09,520.82,8.5103,23.2264,394,77
105,1405.73,552.96,47.47,9051.69,2388.11,521.16,8.4222,23.31,393,49
12,1422.97,553.7,47.61,9050.68,2388.12,521.15,8.4289,23.2868,394,146
66,1410.05,553.41,47.27,9059.07,2388.09,521.92,8.4461,23.2552,393,217
83,1399.88,553.24,47.25,9065.47,2388.06,522.23,8.4199,23.3033,394,112
93,1397.75,554.31,47.16,9070.59,2388.04,522.98,8.3766,23.4293,392,121
152,1414.76,553.16,47.7,9043.83,2388.18,521.42,8.468,23.3352,394,77
54,1399.05,554.41,47.15,9062.43,2388.04,522.06,8.3645,23.3466,392,177
100,1403.23,553.52,47.22,9071.1,2388.08,522.26,8.4174,23.3029,393,113
67,1403.9,554.28,47.29,9067.76,2388.02,521.89,8.4218,23.3795,392,89
67,1409.77,553.95,47.62,9069.26,2388.07,521.48,8.4346,23.371,393,111
66,1406.22,553.39,47.64,9045.86,2388.07,521.41,8.4691,23.222,394,104
160,1405.79,554.01,47.61,9060.94,2388.09,521.48,8.431,23.2761,393,153
19,1397.51,554.2,47.16,9065.77,2388.0,522.26,8.4216,23.4083,392,240
41,1415.03,552.39,47.58,9040.69,2388.17,521.33,8.4514,23.2971,392,109
96,1406.57,554.35,47.38,9070.99,2388.1,521.63,8.3954,23.2521,393,78
37,1400.38,553.93,47.35,9066.67,2388.04,522.41,8.4037,23.4549,393,176
189,1421.09,553.06,47.82,9116.88,2388.11,520.8,8.4892,23.1772,396,27
158,1415.04,553.27,47.56,9109.86,2388.08,521.51,8.4939,23.2273,395,35
132,1407.34,553.17,47.7,9066.64,2388.14,520.54,8.4121,23.2953,394,102
179,1424.83,551.62,48.11,9021.73,2388.3,519.37,8.5102,23.1191,397,9
87,1403.75,554.47,47.34,9057.13,2388.06,521.97,8.3795,23.4142,393,135
91,1407.73,553.85,47.36,9065.41,2388.05,521.32,8.4456,23.2176,394,187
150,1404.69,553.27,47.14,9062.79,2388.01,521.96,8.4132,23.3295,392,72
137,1411.41,551.97,47.8,9059.88,2388.2,520.87,8.4825,23.1141,395,43
204,1417.15,552.96,47.59,9080.23,2388.14,521.02,8.5011,23.3043,394,55
211,1404.44,553.27,47.66,9082.59,2388.04,521.67,8.4779,23.2911,393,72
256,1428.37,551.31,47.96,9074.79,2388.23,520.21,8.5104,23.126,395,3
22,1394.89,554.58,47.27,9059.25,2388.01,522.68,8.4123,23.4315,391,209
113,1410.62,554.19,47.6,9073.58,2388.06,521.7,8.4655,23.3128,393,52
121,1398.31,554.13,47.19,9052.34,2387.99,521.81,8.4206,23.5486,392,172
298,1431.85,552.09,47.88,9076.23,2388.23,520.06,8.5054,23.0541,397,15
159,1402.11,553.8,47.19,9069.69,2388.0,521.84,8.426,23.3262,392,98
177,1406.56,552.69,47.68,9065.84,2388.07,520.72,8.45,23.3096,394,40
83,1403.28,554.66,47.22,9058.58,2388.05,522.55,8.4029,23.4903,391,210
129,1414.24,552.07,47.78,9044.15,2388.2,520.56,8.5086,23.3033,393,25
147,1417.7,552.68,47.68,9083.73,2388.16,520.61,8.4826,23.0827,394,18
34,1411.79,553.93,47.55,9046.43,2388.13,521.74,8.437,23.2974,395,179
27,1406.02,552.99,47.31,9069.36,2388.08,521.77,8.4601,23.3902,393,129
51,1404.47,553.4,47.41,9053.36,2388.19,521.54,8.4382,23.3237,392,164
18,1405.55,554.18,47.17,9050.81,2387.99,521.82,8.4418,23.3785,392,167
208,1426.51,552.09,48.09,9067.88,2388.15,520.71,8.4899,23.1406,394,26
113,1405.26,554.04,47.57,9076.44,2388.1,521.36,8.413,23.3436,391,103
84,1399.1,554.41,47.16,9064.88,2388.0,522.24,8.417,23.4961,393,130
245,1411.52,553.29,47.9,9130.57,2388.1,521.01,8.4702,23.1402,392,31
120,1422.37,551.69,47.62,9062.33,2388.18,520.91,8.4812,23.3044,396,82
152,1426.13,551.38,48.2,9040.12,2388.3,519.53,8.5036,23.1309,395,1
30,1402.39,554.6,47.25,9060.37,2388.0,521.85,8.4189,23.263,391,204
100,1399.15,553.93,47.48,9061.61,2388.04,522.03,8.4751,23.3442,393,81
62,1411.25,554.01,47.37,9045.79,2388.16,521.3,8.4419,23.2351,393,167
98,1409.98,553.35,47.77,9060.92,2388.04,521.13,8.4606,23.2063,393,82
109,1402.53,553.19,47.53,9067.14,2388.06,521.7,8.4547,23.1446,393,86
120,1411.38,553.03,47.79,9038.35,2388.18,520.86,8.4439,23.1803,394,68
15,1406.71,553.13,47.54,9065.57,2388.04,522.25,8.4243,23.2888,393,263
161,1423.85,552.24,47.95,9046.66,2388.2,520.9,8.4929,23.1594,394,24
114,1400.23,553.86,47.3,9060.52,2388.06,522.02,8.373,23.5004,391,143
252,1418.2,552.4,47.72,9099.3,2388.13,520.94,8.4655,23.2585,394,31
33,1409.96,553.41,47.32,9062.43,2388.13,521.57,8.4341,23.3394,392,169
116,1400.27,554.89,47.47,9060.08,2388.02,522.13,8.4058,23.4434,392,124
167,1407.03,553.16,47.58,9080.98,2388.06,521.24,8.465,23.2483,393,47
90,1392.63,554.97,47.3,9070.39,2388.06,522.07,8.4299,23.3423,393,105
190,1421.7,553.02,47.82,9064.61,2388.19,520.77,8.4596,23.2114,393,50
83,1406.28,553.05,47.5,9062.4,2388.07,521.28,8.4171,23.2507,393,115
148,1401.35,554.04,47.35,9075.71,2388.08,521.61,8.4213,23.3211,394,165
10,1408.18,553.98,47.26,9063.84,2388.04,521.76,8.429,23.4296,392,190
61,1399.97,554.06,47.35,9066.78,2388.01,522.77,8.3747,23.3342,392,131
34,1390.82,554.62,47.16,9060.24,2388.03,522.34,8.378,23.3771,391,222
39,1403.45,554.1,47.46,9042.47,2388.09,521.48,8.3925,23.2519,392,190
1,1408.68,553.56,47.25,9065.98,2387.99,521.79,8.3884,23.3214,391,212
326,1429.19,552.14,47.78,9120.87,2388.13,520.85,8.4913,23.037,395,15
101,1397.41,553.76,47.42,9076.44,2388.05,522.09,8.4371,23.3793,393,168
151,1407.15,554.04,47.37,9054.49,2388.04,521.78,8.3837,23.4164,394,80
179,1426.09,551.36,48.16,9101.02,2388.23,519.61,8.5041,22.9421,396,2
154,1411.45,552.45,47.59,9076.5,2388.09,521.05,8.4197,23.252,394,54
82,1403.43,554.33,47.23,9058.22,2387.99,522.48,8.3999,23.4031,391,125
282,1415.42,553.0,47.64,9090.37,2388.1,521.2,8.4805,23.2668,395,59
142,1403.93,552.55,47.68,9042.76,2388.17,521.18,8.4382,23.2243,393,87
110,1415.7,552.47,47.81,9049.81,2388.17,520.81,8.4965,23.2228,395,48
154,1428.99,551.75,48.1,9058.97,2388.23,519.88,8.5023,23.1139,395,2
178,1414.54,552.26,47.85,9053.77,2388.19,520.83,8.4597,23.2209,394,39
47,1408.93,553.15,47.43,9062.54,2388.13,521.36,8.4544,23.2815,394,155
51,1400.62,554.21,47.25,9070.23,2388.04,521.82,8.3968,23.3083,392,104
141,1414.42,553.38,47.92,9089.78,2388.14,521.09,8.4785,23.2168,394,31
86,1404.76,553.08,47.55,9061.23,2388.11,521.17,8.4346,23.3333,393,109
249,1413.06,552.87,47.92,9104.58,2388.1,520.7,8.4523,23.1392,394,34
281,1410.25,552.84,47.7,9054.69,2388.14,520.85,8.45,23.2109,394,81
139,1403.99,552.76,47.54,9084.78,2388.05,521.44,8.4289,23.2865,393,74
100,1403.95,553.17,47.71,9062.26,2388.1,521.42,8.4355,23.2813,393,175
133,1426.55,550.6,48.07,9049.93,2388.26,519.35,8.5183,23.0042,396,2
144,1425.25,551.02,47.98,9056.99,2388.26,520.31,8.5087,23.1261,395,14
72,1394.39,554.58,47.21,9052.4,2387.99,522.35,8.4163,23.4494,393,162
128,1406.91,554.93,47.36,9086.47,2388.05,521.64,8.4079,23.3642,392,73
84,1410.54,553.96,47.49,9053.85,2388.13,521.22,8.4201,23.1463,394,96
2,1410.81,552.74,47.62,9040.66,2388.13,521.82,8.4209,23.2926,392,148
93,1398.8,554.55,47.46,9067.18,2388.05,522.39,8.3889,23.3003,393,102
187,1420.68,552.31,47.76,9154.23,2388.11,520.61,8.4599,23.2791,394,15
144,1414.83,553.11,47.71,9072.9,2388.09,520.67,8.441,23.2787,394,51
134,1413.03,552.76,47.72,9054.54,2388.17,520.64,8.486,23.1834,394,34
221,1408.19,553.16,47.75,9102.89,2388.12,521.54,8.4553,23.2132,395,36
16,1394.02,554.85,47.26,9061.55,2388.01,522.39,8.3484,23.4428,391,260
83,1412.74,552.78,47.71,9046.34,2388.12,521.39,8.4319,23.2766,392,116
130,1404.66,553.51,47.5,9078.63,2388.11,521.68,8.4407,23.198,392,65
106,1413.24,552.81,47.84,9044.7,2388.12,520.95,8.4654,23.2277,393,96
140,1420.81,553.18,47.8,9099.87,2388.09,521.06,8.4546,23.1233,393,34
41,1407.93,554.18,47.37,9064.1,2388.02,522.25,8.436,23.3587,390,106
164,1410.76,553.24,47.6,9066.53,2388.16,520.92,8.429,23.2305,394,36
103,1410.55,553.75,47.63,9054.78,2388.15,520.95,8.4484,23.2154,392,164
145,1415.71,552.2,48.01,9055.5,2388.19,520.44,8.4874,23.1258,396,23
1,1395.26,554.39,47.19,9066.49,2388.0,522.34,8.4102,23.4468,393,268
67,1404.68,554.36,47.32,9069.14,2387.96,522.25,8.3854,23.3498,391,147
181,1413.99,551.82,47.95,9168.97,2388.16,520.24,8.4821,23.1169,396,8
104,1396.56,554.45,47.61,9076.83,2388.1,522.11,8.3956,23.2286,393,54
146,1409.28,552.56,47.71,9060.84,2388.13,521.35,8.4558,23.1641,394,129
23,1411.81,552.95,47.47,9050.15,2388.14,521.07,8.4301,23.4627,392,105
132,1405.27,553.31,47.63,9054.94,2388.15,521.49,8.4804,23.2875,395,56
122,1418.72,553.39,47.75,9072.86,2388.15,520.24,8.4719,23.1672,393,66
33,1406.52,553.83,47.56,9046.42,2388.12,520.87,8.4223,23.2999,394,135
114,1411.2,553.28,47.68,9042.1,2388.11,520.67,8.4543,23.2703,393,101
156,1423.41,552.1,48.06,9043.78,2388.3,520.19,8.5203,23.1415,397,7
134,1411.99,553.29,47.46,9054.82,2388.12,521.09,8.4667,23.2011,393,66
332,1429.95,551.56,48.03,9131.55,2388.22,519.75,8.4952,23.0253,394,9
109,1401.27,553.68,47.42,9058.68,2388.0,522.2,8.403,23.324,391,93
126,1409.96,554.41,47.41,9076.07,2388.11,521.56,8.4597,23.2845,394,53
153,1412.49,552.61,47.54,9046.34,2388.21,521.33,8.4515,23.2036,394,76
149,1412.59,552.46,47.66,9065.33,2388.15,521.07,8.4449,23.2354,393,64
94,1404.4,553.93,47.38,9049.62,2388.09,522.13,8.4246,23.3925,393,123
80,1406.21,553.14,47.52,9042.24,2388.09,521.24,8.4126,23.311,393,90
176,1411.16,553.45,47.13,9076.9,2388.05,521.53,8.453,23.4046,394,64
159,1420.58,552.43,47.88,9069.03,2388.19,520.7,8.5028,23.1644,395,43
55,1401.15,554.06,47.46,9053.93,2388.05,522.07,8.4382,23.4277,391,228
90,1407.61,554.87,47.43,9053.01,2387.97,521.62,8.4242,23.427,392,141
205,1423.58,551.87,47.98,9026.75,2388.27,519.63,8.4834,23.1502,396,8
69,1393.64,554.58,47.35,9062.67,2387.99,522.4,8.3909,23.3893,392,153
178,1411.71,554.05,47.72,9064.43,2388.12,521.18,8.4628,23.2535,393,105
154,1413.02,552.58,47.64,9054.22,2388.09,521.88,8.427,23.238,392,53
41,1400.5,554.2,47.42,9069.24,2387.97,522.64,8.3765,23.3982,391,117
71,1406.44,553.42,47.6,9054.48,2388.08,521.82,8.4144,23.2534,391,76
153,1432.83,551.19,48.08,9030.23,2388.34,519.73,8.5197,23.1362,396,0
99,1411.72,553.5,47.52,9059.65,2388.11,521.35,8.4346,23.2885,394,64
115,1408.83,552.75,47.65,9066.49,2388.16,521.16,8.4173,23.1378,394,65
189,1424.76,551.28,47.96,9049.72,2388.27,519.44,8.4829,22.9798,396,13
28,1404.2,554.33,47.34,9067.38,2388.04,522.21,8.3907,23.3839,393,128
46,1406.91,552.84,47.37,9065.81,2388.09,522.1,8.4128,23.2679,393,101
91,1409.16,553.31,47.79,9044.84,2388.15,520.86,8.4415,23.2688,392,111
145,1410.01,553.56,47.56,9062.23,2388.13,520.54,8.4309,23.2836,393,51
152,1411.75,553.27,47.75,9051.3,2388.11,520.78,8.4453,23.2097,394,33
99,1405.13,553.15,47.56,9047.66,2388.15,521.7,8.4651,23.2346,392,38
169,1409.68,553.57,47.57,9136.6,2388.06,521.64,8.4708,23.1785,394,26
60,1410.95,553.52,47.33,9062.9,2388.05,521.76,8.4645,23.416,392,135
156,1415.27,553.12,47.49,9036.08,2388.2,520.85,8.4302,23.2223,393,57
176,1408.97,553.7,47.71,9095.6,2388.09,520.7,8.4426,23.1792,393,40
170,1395.95,553.47,47.38,9058.67,2388.04,521.72,8.4102,23.2924,392,171
7,1408.88,553.22,47.77,9054.19,2388.13,520.98,8.4382,23.2568,393,268
36,1396.41,555.29,47.02,9064.12,2388.0,522.26,8.4135,23.4566,390,195
29,1410.27,553.5,47.48,9051.14,2388.08,522.01,8.4366,23.2799,394,159
29,1396.1,554.08,47.07,9070.61,2387.96,522.27,8.4059,23.369,392,185
46,1401.55,554.0,47.38,9067.35,2388.03,521.88,8.4024,23.3352,392,133
1,1404.47,554.38,47.33,9059.25,2388.0,521.84,8.412,23.3496,393,212
89,1404.45,554.32,47.33,9065.1,2388.01,522.51,8.4305,23.51,393,125
6,1395.61,554.0,47.32,9068.57,2387.99,521.72,8.4264,23.4421,391,186
64,1415.97,552.96,47.65,9056.69,2388.15,521.52,8.4659,23.1934,393,71
118,1415.0,552.8,47.76,9060.44,2388.12,521.03,8.468,23.2127,394,37
220,1406.62,553.25,47.3,9057.51,2388.11,521.36,8.4032,23.3533,393,73
123,1403.04,552.64,47.41,9049.44,2388.17,521.6,8.4396,23.292,392,69
4,1403.26,553.31,47.5,9045.95,2388.15,521.63,8.4372,23.2945,392,198
191,1405.65,553.06,47.62,9064.37,2388.16,521.35,8.4661,23.2598,392,122
124,1429.54,551.24,48.02,9046.5,2388.25,519.69,8.5001,23.1497,395,11
167,1406.61,553.65,47.55,9072.23,2388.02,521.1,8.4285,23.3611,393,73
82,1404.55,554.38,47.5,9050.44,2388.11,521.09,8.4409,23.267,392,112
71,1395.4,554.14,47.11,9055.19,2388.04,522.13,8.3818,23.4276,390,160
140,1409.49,553.17,47.77,9085.18,2388.05,521.76,8.448,23.2738,394,73
28,1394.82,554.38,47.06,9062.43,2387.97,522.5,8.4101,23.4704,392,166
147,1404.59,553.69,47.53,9081.37,2388.06,521.37,8.4211,23.2998,392,67
114,1403.52,554.24,47.17,9066.28,2388.0,521.77,8.3951,23.4966,392,117
90,1399.6,553.51,47.45,9067.87,2388.07,522.16,8.4342,23.2637,392,223
27,1393.48,554.86,47.11,9048.7,2388.08,522.79,8.3742,23.5081,392,127
86,1401.22,553.9,47.13,9061.72,2388.01,522.1,8.3626,23.3292,393,170
167,1406.28,553.16,47.69,9055.57,2388.15,521.06,8.4414,23.1966,394,40
262,1418.06,552.13,47.95,9151.57,2388.1,519.98,8.4567,23.0853,397,14
49,1397.76,554.23,47.22,9050.64,2388.04,521.37,8.4151,23.4498,392,143
203,1425.7,552.16,48.14,9096.69,2388.2,520.28,8.5385,23.0691,395,10
23,1395.59,554.04,47.12,9058.17,2388.05,522.22,8.3839,23.3791,392,156
90,1412.83,552.69,47.61,9059.96,2388.15,521.48,8.4431,23.2418,394,119
87,1410.25,553.53,47.62,9044.73,2388.17,520.53,8.4512,23.2801,392,126
38,1397.75,554.21,47.22,9055.35,2388.05,522.13,8.4069,23.4191,390,249
132,1420.27,552.66,48.0,9062.0,2388.22,520.19,8.487,23.1739,395,22
67,1414.17,553.59,47.75,9056.55,2388.11,521.67,8.4754,23.292,393,113
116,1415.84,552.61,47.7,9069.88,2388.15,521.35,8.4891,23.2401,395,64
136,1419.31,553.04,47.87,9083.38,2388.11,520.54,8.4652,23.2626,394,22
95,1400.61,553.09,47.42,9060.24,2388.09,521.15,8.4951,23.2996,393,90
119,1395.59,554.33,47.35,9061.9,2388.02,521.7,8.3684,23.3598,392,88
30,1412.48,553.39,47.47,9038.73,2388.13,521.24,8.4698,23.251,392,199
16,1398.96,554.75,47.34,9061.2,2388.02,522.43,8.3675,23.4538,392,137
58,1388.06,554.88,47.18,9049.11,2388.1,522.09,8.4268,23.411,392,144
